tweet_id	begin	end	type	extraction	drug	tweet	meddra_code	meddra_term																																													
350699104936017920						best dream ever last night. thank you trazodone.																																															
350844058438090752						"watched ""silver linings playbook"" tonight. terrific movie, except nobody says trazodone like that."																																															
351727727977570304	20	36	ADR	just now wake up	trazodone	dear lord how did i just now wake up? thank you trazodone for ruining my life.	10019158	hard to awaken																																													
353718423064297473	115	119	ADR	bone	trazodone	"@thekatieduke pt with similar found out trazodone can do the same. md said it was common. ""trazodone gives you a bone"". he is a poet."	10036661	priapism																																													
353821392384438272	3	12	ADR	tolerance	trazodone	my tolerance for my trazodone goes up every few days??	10043087	tachyphylaxis																																													
332848240263327744	80	92	ADR	resisting it	tysabri	@katie_woodman fingers crossed i have been taken off tysabri because my body is resisting it ha typical hope you are doing ok :)	10043087	tachyphylaxis																																													
333805972822839296						"was thinking of taking a break from tysabri, but i just ordered a medical tag stating i'm on it so i guess i can't ever quit now! ?"																																															
340595437364985857						#cmsc a new test to establish risk of pml in tysabri reveals about half of jcv infected patients have very low risk of pml																																															
340692300143419392	55	64	ADR	out of it	tysabri	tysabri infusion #54 yesterday. made me feel tired and out of it for a while. maybe it's the heat - 34c (94f)!!! maybe a very hot summer?	10041374	spaced out																																													
340692300143419392	45	50	ADR	tired	tysabri	tysabri infusion #54 yesterday. made me feel tired and out of it for a while. maybe it's the heat - 34c (94f)!!! maybe a very hot summer?	10043890	tiredness																																													
341710153135054849						#tysabri infusion 37 ... 4 days late but it's ok better late than never ... http://t.co/x3w5w5mhsp																																															
342273088337113088						$eln all that was left was tysabri. tysabri one piece of biib portfolio. fall last yr agrmnt to restructure																																															
342387045546725378						@andybiotech @adamfeuerstein @bradloncar maybe unspoken worries about lt growth of tysabri while $biib focuses on tecfidera?																																															
342449187138449409	70	84	ADR	brain disorder	tysabri	@kirkby007 i had a gene test for tysabri i guess it can cause a fatal brain disorder. my chances are low.. but that crap is creepy.	10006120	brain disorder nos																																													
343625906746687489						"@thestomabaglady @pueblokc the study drug here in philly is related to tysabri, but it is gi tract specific. something to look forward to."																																															
343860814521962496	26	35	ADR	knee pain	tysabri	have any of you developed knee pain since starting tysabri ? what helps with the problem ?	10023477	knee pain																																													
344355253644300288					tysabri	"drove to hospital for #tysabri in blue. left early (london traffic), only took 20 mins! blue badge space next to entrance. #winning #fuckms"																																															
344384631027675136	7	20	ADR	put on weight	tysabri	i have put on weight (thanks ms and #tysabri). always look on the bright side: time for a @thinkgeek t-shirt spree! #winning	10047896	weight gain																																													
344653674661945344					tysabri	"tomorrow, my second infusion of tysabri! good luck for me! #godblessme #mslife"																																															
346469315752640512					tysabri	to my ms friends: who's on tysabri? it's not working &amp; they are sending me to another city/hospital to see another specialist.																																															
348094319401508865						@scrabalisios yes i have been for my tysabri this morning and now lazing on the sofa :( kids are going to the outlaws for the weekend :)																																															
349530152662876163						@keep__smyelin yes they insert a port for the infusion with tysabri. i did it yesterday for the 49th time. it's just a small sting.																																															
350261915773173760						rt @mssocietyuk: take tysabri? live in cambridge/birmingham area? happy to do media interview? we'd love to hear from you. pipe up. get in ?																																															
350722228662435841	28	33	ADR	itchy	tysabri	"anyway, i was just feeling itchy and my neck was red so they gave me benedryl with my #tysabri. might be a coincidence but just in case"	10023089	itchy																																													
350722228662435841	41	53	ADR	neck was red	tysabri	"anyway, i was just feeling itchy and my neck was red so they gave me benedryl with my #tysabri. might be a coincidence but just in case"	10038194	red neck																																													
351196847873863680						"@nobleday medications like copaxone  rebif, gilenya or tysabri wouldn't be here today without it"																																															
351393013202817024	13	19	ADR	energy	tysabri	"i need more energy today. don't know where to get it from, though. this is the result of going off #tysabri for #msandlife and heat-related."	10057841	energy decreased																																													
351399936551690240	17	22	ADR	tired	tysabri	why must i be so tired. this spell better just be new med beginnings &amp; go away! #tysabri	10043890	tiredness																																													
352038598939389953						"rt @andybiotech: $biib price increases for ms drugs avonex by another 7.5%, third time in 12mo-&gt; ?19% tysabri by another 9.4%, third time i?"																																															
353580369704017920	8	15	ADR	bruises	tysabri	tysabri bruises are the best http://t.co/l1gpzefu5f	10006502	bruise																																													
326732768149135360	16	27	ADR	limbs ached	venlafaxine	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!	10000448	aching in limb																																													
326732768149135360	38	47	ADR	shivering	venlafaxine	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!	10040558	shivering																																													
326732768149135360	121	131	ADR	withdrawal	venlafaxine	wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!	10073281	withdrawal symptom																																													
327284298560442368						"sliding down the surface of things. keep the venlafaxine, i'm done."																																															
328158014865559552	48	58	ADR	nightmares	venlafaxine	"@fibrofighter08 venlafaxine gave me horrendous nightmares, &amp; coming of it was horrific.!"	10029414	nightmares																																													
328158014865559552	66	91	ADR	coming of it was horrific	venlafaxine	"@fibrofighter08 venlafaxine gave me horrendous nightmares, &amp; coming of it was horrific.!"	10048010	withdrawal syndrome																																													
328409269709967361					venlafaxine	"tell your doctor if you experiment suicidal thoughts after taking venlafaxine. wait, isn't that the reason why i started taking this shit?"																																															
329161381788127233	33	48	ADR	Disturbed sleep	venlafaxine	seem to be feeling a bit better. disturbed sleep is a problem though. #venlafaxine #day15	10040999	sleep disturbed																																													
329517384106913792	50	70	ADR	screwing up my sleep	venlafaxine	i can?t see the point in taking #venlafaxine it?s screwing up my sleep &amp; i?m pretty sure it?s not helping with the depression.	10040995	sleep disturbance																																													
329697904631640065						@sectioned_ @hilarymarmot poor things! they wanna try withdrawal from venlafaxine. think i might sue the pharma company.																																															
329729190993747968	103	118	ADR	acid like trips	venlafaxine	"@calyxxx same with venlafaxine, 1 user i spoke to yrs ago stopped taking that when she started having acid like trips losing hours at a time"	10034376	perceptual distortion																																													
329978561559678977	68	76	ADR	diarrhea	venlafaxine	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal"	10012727	diarrhea																																													
329978561559678977	49	61	ADR	flu symptoms	venlafaxine	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal"	10016791	flu like symptoms																																													
329978561559678977	31	39	ADR	headache	venlafaxine	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal"	10019211	headache																																													
329978561559678977	23	29	ADR	nausea	venlafaxine	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal"	10028813	nausea																																													
329978561559678977	41	47	ADR	sweats	venlafaxine	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal"	10042661	sweating																																													
329978561559678977	133	143	ADR	withdrawal	venlafaxine	"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal"	10073281	withdrawal symptom																																													
330053958125096960	80	87	ADR	anxious	venlafaxine	"trying to distract with masterchef, twitter, texting &amp; candy crush but i?m anxious &amp; have stomach &amp; head pain #venlafaxine #withdrawal"	10016323	feeling anxious																																													
330053958125096960	113	122	ADR	head pain	venlafaxine	"trying to distract with masterchef, twitter, texting &amp; candy crush but i?m anxious &amp; have stomach &amp; head pain #venlafaxine #withdrawal"	10019198	head pain																																													
330053958125096960	99	106	ADR	stomach	venlafaxine	"trying to distract with masterchef, twitter, texting &amp; candy crush but i?m anxious &amp; have stomach &amp; head pain #venlafaxine #withdrawal"	10042112	stomach pain																																													
330053958125096960	137	147	ADR	withdrawal	venlafaxine	"trying to distract with masterchef, twitter, texting &amp; candy crush but i?m anxious &amp; have stomach &amp; head pain #venlafaxine #withdrawal"	10073281	withdrawal symptom																																													
331071076161437696	65	79	ADR	15 hours sleep	venlafaxine	@samambreen venlafaxine definitely does mine. also makes me need 15 hours sleep a day. hence now unmediated &amp; rollercoastery.	10041000	sleep excessive																																													
331087510249828353	66	78	ADR	walking dead	venlafaxine	"@twistedwillow @samambreen apologies if gatecrashing. i was like walking dead when first started venlafaxine, much better now dose stable"	10016384	felt like a zombie																																													
331162677953048576						@kastel na g my 5ht levels are good just need a dopamine rush gonna pop me a bupropion or a venlafaxine. want some yeh																																															
331755953420656640	68	89	ADR	messing with my sleep	venlafaxine	@nicolapow i?d consider restarting the venlafaxine today but it was messing with my sleep big time :( i?ll go back to dr x	10040995	sleep disturbance																																													
332115528632127489	90	107	ADR	wrecking my sleep	venlafaxine	@jamesaengland i might go back on the venlafaxine &amp; give it another chance but it was wrecking my sleep :( x	10040995	sleep disturbance																																													
332545540216729601	30	43	ADR	mixed episode	venlafaxine	"um yay venlafaxine set off a mixed episode. calming down now after weeks, now back to the depression of before. yay indeed"	10065032	mixed manic depressive episode																																													
333240613149503488						@louisnewbery i started reducing my venlafaxine last week. the lower dose is just starting to take effect. another 5 weeks to go - at least!																																															
333286778628870145	125	130	ADR	nasty	venlafaxine	"@mondaysmomma it's ok, i guess it's just a case of trial and error with antidepressants. coming off venlafaxine has been so nasty :("	10016370	feeling unwell																																													
333524388286713856	75	95	ADR	increase my appetite	venlafaxine	@fergaroo thanks :) i so wanted venlafaxine to work cos at least it didn?t increase my appetite like citalopram did.	10021654	increased appetite																																													
333878722874707968	12	20	ADR	hangover	venlafaxine	venlafaxine hangover finally starting to shift after 2 huge mugs of hot water with giant pieces of lemon...	10019136	hangover effect																																													
333960519964819458	66	78	ADR	throw chairs	venlafaxine	#twothingsthatdontmixwell venlafaxine and alcohol- you'll cry and throw chairs at your mom's bbq.	10062375	aggressive behavior																																													
333960519964819458	58	61	ADR	cry	venlafaxine	#twothingsthatdontmixwell venlafaxine and alcohol- you'll cry and throw chairs at your mom's bbq.	10011469	crying																																													
336971197185146882	99	116	ADR	feeling like shit	venlafaxine	"@lynnbett off venlafaxine which was pure hell for me, i can't switch these meds anymore, tired of feeling like shit all day."	10016370	feeling unwell																																													
341324494620733440	67	103	ADR	sprayed hairspray all over my tongue	venlafaxine	@asdfghjklucy_ venlafaxine was always awful for that. like someone sprayed hairspray all over my tongue... eww isn't a strong enough word!	10043945	tongue coated																																													
342248119687331841	78	117	ADR	brain feels like its actually vibrating	venlafaxine	coming off 150mg venlafaxine over 14 days was a better idea in discussion. my brain feels like its actually vibrating! #willpower	10033775	paraesthesia																																													
342341320465076225	61	73	ADR	Paraesthesia	venlafaxine	anyone who will listen: never ever take effexor/venlafaxine. paraesthesia abound.	10033775	paraesthesia																																													
343051602833330176	47	55	ADR	withdraw	venlafaxine	day 3 without #venlafaxine. worst drug ever to withdraw from? any support much appreciated!	10073281	withdrawal symptom																																													
343362848266797057	86	95	ADR	depressed	venlafaxine	"so anyway last night.. my new medication (venlafaxine/effexor) made me feel the most depressed ever, and i overreacted about everything"	10012378	depression																																													
343362848266797057	108	119	ADR	overreacted	venlafaxine	"so anyway last night.. my new medication (venlafaxine/effexor) made me feel the most depressed ever, and i overreacted about everything"	10014559	emotional reaction																																													
343843296742866946						"@claramusician @joshgroban shame that idiots depth venlafaxine never my words, but the ignorance of their interpretation"																																															
344942908404813824						"@goodbyesoberday they must lace bacon with venlafaxine, withdrawal from thus is supposedly as bad as illicit 'hard' drugs. good cheese too!"																																															
345579856333000705						venlafaxine is heavy duty.																																															
346588526525153280					venlafaxine	@tete_floue i think the mirtazapine is slowly lifting my mood dips and hopefully venlafaxine will lesson the anxiety.time will tell x																																															
347814900548132865	102	107	ADR	tired	venlafaxine	"@mycuriousmind not sure. i took it with venlafaxine mostly, and think it was that which made me very tired"	10043890	tiredness																																													
348762656880091136						"singing ""venlafaxine"" to the tune of ""joe le taxi""."																																															
349507022057766912	103	114	ADR	withdrawals	venlafaxine	"@bipolarblogger yeah,  generic venlafaxine has about four different slow release formulations,  i got withdrawals from some."	10073281	withdrawal symptom																																													
351111188026896384	40	50	ADR	withdrawal	venlafaxine	packing whilst experiencing venlafaxine withdrawal is pretty hellish. got to keep track of my med times.	10073281	withdrawal symptom																																													
351395434624856064	101	107	ADR	drowsy	venlafaxine	"@mycuriousmind not that i ever noticed. i was taking it with venlafaxine, and it definitely made me drowsy"	10013649	drowsiness																																													
351411363366703104	56	64	ADR	sedative	venlafaxine	@sarahcherry88 @mycuriousmind i didn't find it any more sedative than just venlafaxine alone. prob a little less so :)	10039897	sedation																																													
351600831512059904						"@anarchasxworker if you don't mind my asking, is the venlafaxine for depression? if so, guilt  missing meds is probably a poor decision."																																															
352526591592632320						@ellwynnnnn (i stayed on venlafaxine for quite a long time because i thought it was working because when i missed a dose i felt awful.)																																															
352526763387133953	31	41	ADR	withdrawal	venlafaxine	@anwen @ellwynnnnn venlafaxine withdrawal is worse than most by miles x	10073281	withdrawal symptom																																													
352699823213920256	0	28	ADR	Horrendous venlafaxine dream	venlafaxine	horrendous venlafaxine dream. indecently assaulted by rose west and myra hindley.	10004063	bad dreams																																													
353061971907723266	54	64	ADR	withdrawal	venlafaxine	"i just have to remember that what i'm feeling is the withdrawal from the venlafaxine. when my meds come, i will get better."	10073281	withdrawal symptom																																													
353174986690805760	81	133	ADR	sucked going from 100mg Desvenlafaxine / day to zero	venlafaxine	but i'm happy to be clean. just really really really really really really really sucked going from 100mg desvenlafaxine / day to zero.	10048010	withdrawal syndrome																																													
349173929434312704						"@kellyrawlings so interesting!! any mention of meds like symlin, victoza and their impact on lag times, post meal hypers?"																																															
349330153324822528						"dr john buse: most impressive at #2013ada victoza???= -1.9% a1c reduction ""insulin on steroids"" bit of weight loss too #dttcoyd"																																															
349848041584476160						@diabetesuk bit of advise please. i've stopped gliclazide but still taking metformin &amp; victoza. do i need to notify dvla &amp; ins co?  thanks																																															
350266119464026115						"@lanes0220 guess i don't know her table of brands ... ham, cream cheese, victoza, caesar's, food network. which ones are sticking?"																																															
350598420362297344						rt @juliamoskin: #pauladeen may have been paid $6 million for her endorsement of victoza. drug maker suspends deal with deen --http://t.co/?																																															
352675531919073280						"rt @insulinnation: if you take byetta, victoza, or januvia, read 'incretins under siege?  don't jump to conclusions'  @diabetesblogs - http?"																																															
342119329690681344	64	72	ADR	NAUSEOUS	viibryd	i need to start taking my viibryd again but it makes me feel so nauseous ughhh	10028823	nauseous																																													
343354898609471488	35	47	ADR	vision shake	viibryd	@sam_dietrich just had the viibryd vision shake thing again very cool	10052087	oscillopsia																																													
344694918398222337						"it's official! in 2 weeks, i'll be adopting a sweet little baby guinea pig! i've decided to name him viibryd, and nickname him vivi. :)"																																															
345579566951198722	12	20	ADR	nauseous	viibryd	i?m sort of nauseous. don?t know if it?s a side effect of the viibryd or i need to eat more or what. unpleasant.	10028823	nauseous																																													
346407033261666304	66	77	ADR	withdrawals	vimpat	"dear seizure buddies, never ever take vimpat. side effects &amp; withdrawals are quite fucking hideous. love, meh xoxo"	10073281	withdrawal symptom																																													
330045611476938753	33	42	ADR	palpitate	vyvanse	"i can feel my heart starting to palpitate from vyvanse, red bull, and nicotine. that's probably par for the course for finals week, right?"	10033556	palpitation																																													
341606023297134592	3	16	ADR	breath smells	vyvanse	my breath smells awful (thanks vyvanse) anyone have gum	10006325	breath odor																																													
341638796292550657	94	110	ADR	digestive system	vyvanse	if you're taking vyvanse can we please discuss side effects real quick wtf is happening to my digestive system	10017949	gastrointestinal disturbance																																													
341656590757277696	33	47	ADR	drive me crazy	vyvanse	my vyvanse is seriously about to drive me crazy	10037234	psychosis																																													
341678056945106948						@thoseraverguys haha lucky :p i hate it cause god knows what it does to our brain.. but it helps so much. i want a vyvanse prescription																																															
341695280397291520	46	54	ADR	headache	vyvanse	the only bad thing about vyvanse is the awful headache you get when it's starting to wear off ?	10019211	headache																																													
341698783702310913						shoutout to vyvanse just cause #40mg																																															
341698995531427840						didn't take my vyvanse today if anyone is brave enough to cross my path today... #wildnout																																															
341714392804626432						read some shit that would normally ruin my day but instead this vyvanse is keeping me in good ass spirits #idgaf																																															
341726426854203392						okay my vyvanse has completely worn off. time to put up the books.																																															
341740363968548865	45	57	ADR	feelin weird	vyvanse	took a vyvanse for the first time in a month feelin weird.	10047904	weird feeling																																													
341767085216645120	9	23	ADR	could be tired	vyvanse	i wish i could be tired. shouldn't have taken the vyvanse. now i'm never sleeping.	10022437	insomnia																																													
341767085216645120	67	81	ADR	never sleeping	vyvanse	i wish i could be tired. shouldn't have taken the vyvanse. now i'm never sleeping.	10041001	sleep loss																																													
341771192279105538	26	49	ADR	remembered what food is	vyvanse	didnt take my vyvanse and remembered what food is #firstworldproblems @_ericalynn_	10003028	appetite lost																																													
341784793559752704	40	57	ADR	forciblynocturnal	vyvanse	ready for bed but vyvanse is saying no #forciblynocturnal	10022437	insomnia																																													
341784793559752704	0	38	ADR	Ready for bed but vyvanse is saying no	vyvanse	ready for bed but vyvanse is saying no #forciblynocturnal	10022437	insomnia																																													
341819046519517186	21	43	ADR	not going to go to bed	vyvanse	i have a feeling i'm not going to go to bed at all tonight. damn you vyvanse!	10022437	insomnia																																													
341852535981740032						never take a large quantity of vyvanse at night.. #fuck																																															
341890864739663872	88	117	ADR	feeling like you have to poop	vyvanse	"when cute boys send you home with free drugs you say thank you, then stay up all night feeling like you have to poop. #vyvanse #daytimesleep"	10057071	rectal tenesmus																																													
341890864739663872	70	87	ADR	stay up all night	vyvanse	"when cute boys send you home with free drugs you say thank you, then stay up all night feeling like you have to poop. #vyvanse #daytimesleep"	10041001	sleep loss																																													
341917271851151360	18	21	ADR	mad	vyvanse	vyvanse makes you mad *example a*	10002368	anger																																													
341923410953256960						goodmorning world!! it's gonna be a good day of class. *pops vyvanse*																																															
341923962462298114						?@googlemebih: goodmorning world!! it's gonna be a good day of class. *pops vyvanse*? you too?																																															
341941862883545089	25	43	ADR	didn't eat a thing	vyvanse	"@back_datashup same lol didn't eat a thing, damn vyvanse"	10003017	appetite absent																																													
341947752005107713	86	93	ADR	anxiety	vyvanse	@skernandez because i realized vyvanse after a certain time of taking it increased my anxiety and made me more irrational.	10002855	anxiety																																													
341947752005107713	111	121	ADR	irrational	vyvanse	@skernandez because i realized vyvanse after a certain time of taking it increased my anxiety and made me more irrational.	10022989	irrational																																													
341954130228674560	53	58	ADR	awake	vyvanse	"?@kendallmarieem: i'm sleepless, you've got me wide awake? my song to vyvanse and mdma"	10022437	insomnia																																													
341954130228674560	23	32	ADR	sleepless	vyvanse	"?@kendallmarieem: i'm sleepless, you've got me wide awake? my song to vyvanse and mdma"	10041001	sleep loss																																													
341991007174414336	75	80	ADR	wired	vyvanse	i'm feeling extra ocd right now. like chill out melissa. my vyvanse has me wired or something....	10001495	agitated																																													
341991007174414336	18	21	ADR	OCD	vyvanse	i'm feeling extra ocd right now. like chill out melissa. my vyvanse has me wired or something....	10029898	obsessive-compulsive disorder																																													
342013591882457089	59	70	ADR	mood swings	vyvanse	@drdrewhln @drdrew #zimmerman was removed from vyvanse for mood swings before he was put on adderall see med report: http://t.co/g5dxrjkpr5	10027951	mood swings																																													
342015253569216514	14	17	ADR	eat	vyvanse	no #vyvanse = eat everything in sight.	10003028	appetite lost																																													
342026873712308224	88	100	ADR	spazzing out	vyvanse	i couldn't remember if i took a vyvanse or not early so i took another one &amp;now i'm spazzing out... bc obviously i took one already?? #adhd	10014559	emotional reaction																																													
342051382880247808	58	76	ADR	heart will explode	vyvanse	don't ever take a vyvanse and drink an energy drink. your heart will explode	10019297	heart pounding																																													
342066984902610946	10	21	ADR	haven't ate	vyvanse	seriously haven't ate one thing all damn day.. #vyvanse #add #damn	10003028	appetite lost																																													
342088936824393728	0	28	ADR	can't even enjoy this banana	vyvanse	can't even enjoy this banana right now because of fuckin vyvanse what is life	10043132	taste disturbance																																													
342091386415349760						"is it objective, that is, does it refer to apples, health and a half hours. i'm not even on any vyvanse! #swag"																																															
342113962495721472	16	29	ADR	keeping me up	vyvanse	this vyvanse is keeping me up tho but i want to sleep	10041001	sleep loss																																													
342132195806310400	30	41	ADR	no sleeping	vyvanse	?@r_kohler1: this 40 hours of no sleeping really sucks #vyvanse? was just going to tweet this	10041001	sleep loss																																													
342148556968300544	86	89	ADR	OCD	vyvanse	"fda needs a warning label on vyvanse: ""consumption of this drug may result in major ocd/many unneeded hrs at work"" http://t.co/ugxj62lpim"	10029898	obsessive-compulsive disorder																																													
342157040875106304	45	61	ADR	want to sleeeeep	vyvanse	i guess that vyvanse want a good idea i just want to sleeeeep	10022437	insomnia																																													
342160820739915776	64	71	ADR	not eat	vyvanse	@nikkimarieeeee lucky bitch i took vyvanse today as it makes me not eat i just wanna be able to wanna eat ugh	10003028	appetite lost																																													
342161058653405184	41	89	ADR	food just looks/sounds/tastes fucking disgusting	vyvanse	@itwasntbay yeah when i take vyvanse any food just looks/sounds/tastes fucking disgusting	10049238	food aversion																																													
342161425730510848	52	59	ADR	nosleep	vyvanse	i guess this is what i get for doubling my vyvanse #nosleep	10041001	sleep loss																																													
342170584928624640	54	63	ADR	stressful	vyvanse	@fleer09: playing league while on vyvanse is too damn stressful.  back to public i go!	10042209	stress																																													
342230675379847168						hyped up on vyvanse for this math exam lets gooo																																															
342262066591174656						don't know why i even took a vyvanse this morning if its just now starting to work and i already finished my final. pointless..																																															
342294447725375488	41	60	ADR	fuck with your head	vyvanse	i need to stop the vyvanse that shit can fuck with your head	10027374	mental impairment																																													
342299800093487105						oh vyvanse how i missed you and your productivity......#dontjudgeme																																															
342318826886676480	19	36	ADR	fucks up my sleep	vyvanse	vyvanse completely fucks up my sleep smh but i need it to study too	10040999	sleep disturbed																																													
342326445126844418	39	46	ADR	sweatin	vyvanse	?@brycesheppard21: popped a vyvanse im sweatin?#schoollife	10042661	sweating																																													
342334583456530433						it's so sad but i can't function without my vyvanse.																																															
342342649015070720	28	40	ADR	cotton mouth	vyvanse	"fucking vyvanse, giving me cotton mouth. ugh."	10013781	dry mouth																																													
342360890932350976	31	41	ADR	sleep less	vyvanse	"every day i take a vyvanse, i sleep less the next night."	10041001	sleep loss																																													
342385881354739712						@morganlepow it was that vyvanse i was in a good mood  ?																																															
342390258501038080						i need a vyvanse or addy for work tomorrow																																															
342452289723850753	34	48	ADR	grind my teeth	vyvanse	i think that vyvanse is making me grind my teeth...	10043176	teeth grinding																																													
342489738869104640						i didn't know everyone did vyvanse/adderall like																																															
342501416755163137	47	56	ADR	cantsleep	vyvanse	shouldn't have taken 80mg of vyvanse today... #cantsleep	10041001	sleep loss																																													
342509962565668866						i actually really like this vyvanse																																															
342518568350543872	23	31	ADR	addicted	vyvanse	thank god for vyvanse #addicted	10012336	dependence addictive																																													
342523133313560576	42	61	ADR	makes me an asshole	vyvanse	"adderall puts me in a good mood, vyvanse makes me an asshole."	10034719	personality change																																													
342574463075897344						"headed to work, got a solid 3 hours of sleep last night and forgot to take my vyvanse.. #thisshouldbefun"																																															
342616665252589568	90	100	ADR	wide awake	vyvanse	results of accidentally taking 100 mg of vyvanse last night: i took it at 11:00am and was wide awake until 3:30 this morning..	10012804	difficulty sleeping																																													
342643910436335617	53	72	ADR	continuous shitting	vyvanse	"amateur porn tips: take vyvanse! after two hours of continuous shitting, you'll be ready for anal with no embarrassing poo accidents! ?"	10017367	frequent bowel movements																																													
342646731856572416	56	64	ADR	negative	vyvanse	i shouldn't tweet on vyvanse it's going to be extremely negative lol	10058672	negative thoughts																																													
342649393196978177	10	23	ADR	back to sleep	vyvanse	"wanna go back to sleep, but this vyvanse ain't letting me?"	10040995	sleep disturbance																																													
342679115155005440						i havent taken vyvanse in two weeks and i honestly feel like a new person. i'm normal again!!!!!!																																															
342681916622909442	59	72	ADR	heart stopped	vyvanse	@boop_b_love vyvanse and adivan....its ws a crazy night my heart stopped for like 36 seconds. woke up in the mental hospital.	10007517	cardiac arrest transient																																													
342715754510172162						damn i time vyvanse like a pro :) gonna be another good shift																																															
342744900044980225	54	65	ADR	dehydration	vyvanse	"@hwise29 yikes! i can usually fight adderall/vyvanse dehydration with water, but it's trickier when you're drinking your stimulants."	10012174	dehydration																																													
342891051788402688	102	111	ADR	wideawake	vyvanse	lalalalala.. clearly i've underestimated my vyvanse by choosing to take it in the middle of the day. #wideawake #neveragain ?	10012804	difficulty sleeping																																													
342892952022048768	18	48	ADR	doesn't care about my bed time	vyvanse	vyvanse evidently doesn't care about my bed time	10040999	sleep disturbed																																													
342898590747881472						my vyvanse is still on. this is why i don't take it at 1pm. who wants to smoke weed or boges with me																																															
342900290787373056	51	60	ADR	not slept	vyvanse	i took 60 mg of vyvanse at 2 o clock today. i have not slept since five yesterday morning. never take vyvanse!! this is miserable	10041001	sleep loss																																													
343114021278470144						?@livwrenn: i know when tori take a vyvanse cause she tweets nonstop? that's what i do hahaha fuck																																															
343130110569873409	45	54	ADR	migraines	vyvanse	adderall makes me vomit and vyvanse gives me migraines.. the struggle	10027599	migraine																																													
343130110569873409	18	23	ADR	vomit	vyvanse	adderall makes me vomit and vyvanse gives me migraines.. the struggle	10047700	vomiting																																													
343255424683892736	47	55	ADR	insomnia	vyvanse	vyvanse is a hell of a drug. you get expensive insomnia! and you get expensive insomnia!	10022437	insomnia																																													
343255424683892736	79	87	ADR	insomnia	vyvanse	vyvanse is a hell of a drug. you get expensive insomnia! and you get expensive insomnia!	10022437	insomnia																																													
343266557956333568	21	33	ADR	Not sleeping	vyvanse	too much vyvanse.... not sleeping tonight	10012804	difficulty sleeping																																													
343355160136933377	84	88	ADR	rage	vyvanse	if this fuckin emt looks at me one more time hes gonna feel the wrath of my vyvanse rage	10037804	rage																																													
343424623280549889						only the act can make a vyvanse feel like it has stop working after the 2nd section #brainsdead																																															
343433223763791872						having to decide between taking a vyvanse and going to drink early is such a difficult decision. #responsibilities																																															
343447619823095808	79	119	ADR	stop spending all of your income in food	vyvanse	my emails to big pharm were answered! turns out there is a pill that makes you stop spending all of your income in food and it's #vyvanse	10003028	appetite lost																																													
343499670053584896	82	87	ADR	angry	vyvanse	rt @ho0driiich: i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about	10002368	anger																																													
343499670053584896	44	54	ADR	over think	vyvanse	rt @ho0driiich: i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about	10067192	racing thoughts																																													
343553825912791044						"gonna start taking vyvanse again, so i can stop thinking about food."																																															
343738299350908928	84	104	ADR	couldn't fall asleep	vyvanse	between the fucking redbull and vyvanse i popped to energize my triple yesterday... couldn't fall asleep for the life of me.	10044698	trouble falling asleep																																													
343743356163207169	30	58	ADR	feel like I need to throw up	vyvanse	i really hate the fact that i feel like i need to throw up while at work. maybe taking my vyvanse wasn't a good idea	10028823	nauseous																																													
343750088528633858						feelin productive ....probably because i took a vyvanse lol																																															
343771158736404481	78	93	ADR	cooked my brain	vyvanse	?@vyvanseswag: i run on vyvanse and redbull.? so done with that life. vyvance cooked my brain like a stove top	10027175	memory impairment																																													
343794745023291394						@buckyisotope i usually just take about 100mg of vyvanse and see where the winds of #comedy take me. but thx man i hope all of your dreams c																																															
343812746518876161						"alright i have to get stuff done, work with me vyvanse"																																															
343843096389353472	61	67	ADR	shakes	vyvanse	rt @vyvansethoughts: @the_ignorable hungover shakes  vyvanse shakes  coffee = recipe for success	10040528	shaking																																													
343849444590100480						one more day of work bitches :d and to make it better i have vyvanse so i can keep my productivity at 110 #fuckyeah #breakingthings																																															
343924083425161216	33	42	ADR	dry mouth	vyvanse	"how is it that vyvanse gives me dry mouth, but i still produce this much saliva in my sleep?"	10013781	dry mouth																																													
343924083425161216	74	80	ADR	saliva	vyvanse	"how is it that vyvanse gives me dry mouth, but i still produce this much saliva in my sleep?"	10039379	saliva altered																																													
343991140971868161	33	38	ADR	sleep	vyvanse	would like less vyvanse and more sleep in my life	10041001	sleep loss																																													
