tweet,class
I_PRON try_VERB it_PRON knock_VERB I_PRON,1
day_NOUN rivaroxaban_ADJ diary_NOUN wake_VERB pain_NOUN head_NOUN neck_NOUN back_ADV hip_NOUN and_CCONJ leg_NOUN see_VERB doc_NOUN hour_NOUN way_NOUN be_NOUN I_PRON continuin_VERB rvxn_NOUN,1
vyvanse_NOUN eat_VERB everything_PRON sight_NOUN,1
anyway_INTJ I_PRON be_AUX just_ADV feel_VERB itchy_ADJ and_CCONJ my_PRON neck_NOUN be_AUX red_VERB so_ADV they_PRON give_VERB I_PRON benedryl_NOUN my_PRON tysabri_NOUN might_AUX be_AUX coincidence_NOUN but_CCONJ just_ADV case_NOUN,1
pill_NOUN feel_VERB train_NOUN wreck_NOUN tweak_VERB effexor_NOUN,1
tysabri_PRON infusion_NOUN yesterday_NOUN make_VERB I_PRON feel_VERB tired_ADJ and_CCONJ it_PRON while_NOUN maybe_ADV it_PRON be_AUX heat_NOUN class_NOUN f_NOUN maybe_ADV very_ADV hot_ADJ summer_NOUN,1
I_PRON can_AUX not_PART wait_VERB to_PART go_VERB get_VERB my_PRON anti_ADJ nauaea_NOUN med_NOUN tonight_NOUN I_PRON feel_VERB shit_NOUN humira_NOUN be_AUX definitely_ADV kick_VERB my_PRON ass_NOUN but_CCONJ my_PRON skin_NOUN lool_VERB great_ADJ,1
very_ADV little_ADJ be_AUX go_VERB to_PART get_VERB way_NOUN they_PRON nicotine_NOUN addiction_NOUN,1
seroquel_NOUN census_NOUN do_AUX we_PRON kiss_VERB note_NOUN I_PRON scribble_VERB next_ADV my_PRON bed_NOUN am_NOUN loopy_NOUN anti-psychotic_NOUN,1
effexor_ADJ withdrawal_NOUN,1
stop_VERB zoloft_ADJ cold_ADJ turkey_NOUN after_SCONJ I_PRON become_VERB suicidal_NOUN stop_VERB effexor_ADJ because_SCONJ I_PRON be_AUX numb_ADJ,1
be_AUX get_VERB control_NOUN I_PRON have_VERB idea_NOUN that_SCONJ come_VERB off_ADV it_PRON would_AUX be_AUX so_ADV awful_ADJ other_ADJ paroxetine_NOUN I_PRON think_VERB ssris_NOUN be_AUX easy_ADJ,1
my_PRON body_NOUN be_AUX so_ADV not_PART ready_ADJ seroquel_NOUN never_ADV have_VERB antidepressant_ADJ knock_NOUN I_PRON fuck_NOUN quarter_ADJ dose_NOUN _o_NOUN,1
day_NOUN my_PRON seroquel_NOUN I_PRON feel_VERB death_NOUN seriously_ADV,1
rivaroxaban_ADJ lower_ADJ back_NOUN pain_NOUN not_PART very_ADV pc_ADJ but_CCONJ be_AUX crippl_VERB drug_NOUN take_VERB more_ADJ paracetamol_NOUN must_AUX ring_VERB phone_NOUN consultation_NOUN,1
I_PRON have_VERB beta_NOUN blocker_NOUN now_ADV apparently_ADV fluoxetine_NOUN can_AUX cause_VERB panic_NOUN attack_NOUN,1
restless_ADJ arm_NOUN &_CCONJ leg_NOUN blood_NOUN,1
my_PRON cousin_NOUN have_VERB bipolar_NOUN she_PRON be_AUX seroquel_NOUN she_PRON foot_NOUN be_AUX always_ADV go_VERB &_CCONJ she_PRON twirl_VERB she_PRON hair_NOUN constantly_ADV be_VERB that_SCONJ side_NOUN effect_NOUN they_PRON,1
I_PRON could_AUX not_PART take_VERB lamictal_ADJ week_NOUN it_PRON I_PRON get_VERB rash_NOUN rush_NOUN trip_NOUN er_PROPN month_NOUN rash_NOUN be_AUX gone_ADJ,1
I_PRON cant_VERB sleep_VERB I_PRON be_AUX have_VERB well_ADV bad_ADJ nicotine_NOUN crave_NOUN,1
I_PRON hate_VERB forget_VERB to_PART take_VERB my_PRON cymbalta_NOUN it_PRON make_VERB you_PRON feel_VERB sooo_ADV weird_ADJ,1
sleep_VERB my_PRON life_NOUN away_ADV fine_ADJ I_PRON,1
you_PRON can_AUX say_VERB that_PRON again_ADV I_PRON trust_VERB my_PRON doc_NOUN and_CCONJ end_VERB crippled_ADJ thanks_NOUN just_ADV cipro_NOUN pill_NOUN go_VERB year_NOUN now_ADV,1
erm_VERB my_PRON pdoc_NOUN want_VERB I_PRON to_PART go_VERB back_ADV quetiapine_NOUN point_VERB it_PRON have_AUX cause_VERB heart_NOUN last_ADJ time_NOUN go_VERB back_ADV gp_NOUN to_PART look_VERB my_PRON ecg_NOUN,1
rt_NOUN nighter_NOUN be_AUX kill_VERB I_PRON right_ADV now_ADV I_PRON hate_VERB you_PRON vyvanse_NOUN,1
I_PRON be_AUX allergic_ADJ to_PART enbrel_VERB bad_ADJ reaction_NOUN,1
shaking_NOUN be_AUX common_ADJ side_NOUN effect_NOUN effexor_NOUN,1
god_NOUN know_VERB how_ADV I_PRON be_AUX go_VERB to_PART sleep_VERB tonight_NOUN after_SCONJ sleep_VERB hour_NOUN day_NOUN trazodone_ADJ,1
also_ADV yay_ADJ addiction_NOUN it_PRON be_AUX drug_NOUN I_PRON need_VERB living_NOUN but_CCONJ it_PRON be_AUX still_ADV dependance_NOUN time_NOUN I_PRON get_VERB paxil_NOUN headache_NOUN I_PRON realize_VERB this_PRON oh_INTJ well_INTJ,1
jeez_INTJ and_CCONJ to_PART think_VERB I_PRON be_AUX suffer_VERB my_PRON pristiq_NOUN few_ADJ day_NOUN we_PRON have_AUX reach_VERB random_NOUN crying_NOUN phase_NOUN week_NOUN yikes_NOUN,1
lucky_ADJ bitch_NOUN I_PRON take_VERB today_NOUN as_SCONJ it_PRON make_VERB I_PRON not_PART eat_VERB I_PRON just_ADV want_VERB to_PART be_AUX able_ADJ to_PART want_VERB to_PART eat_VERB ugh_ADJ,1
because_SCONJ I_PRON realize_VERB vyvanse_NOUN certain_ADJ time_NOUN of_SCONJ take_VERB it_PRON increase_VERB my_PRON anxiety_NOUN and_CCONJ make_VERB I_PRON more_ADV irrational_ADJ,1
I_PRON be_AUX so_ADV irritable_ADJ when_ADV my_PRON vyvanse_NOUN wear_VERB fuckkk_NOUN,1
thing_NOUN be_AUX withdrawal_NOUN when_ADV you_PRON be_AUX late_ADV dose_NOUN it_PRON be_AUX electric_ADJ shocks_NOUN you_PRON brain_NOUN and_CCONJ they_PRON go_VERB,1
oops_NOUN mean_VERB to_PART say_VERB janice_NOUN ian_ADJ that_PRON be_AUX why_ADV my_PRON doctor_NOUN take_VERB I_PRON seroquel_NOUN because_SCONJ it_PRON make_VERB I_PRON retarde_ADJ,1
this_PRON hour_NOUN sleeping_NOUN really_ADV suck_VERB vyvanse_NOUN be_AUX just_ADV go_VERB to_PART tweet_VERB this_PRON,1
same_ADJ bk_NOUN feel_VERB sumo_NOUN wrestler_NOUN it_PRON time_NOUN think_VERB its_PRON f_NOUN e_VERB I_PRON 4life_NOUN ironic_ADJ as_SCONJ humira_NOUN be_AUX use_VERB to_PART treat_VERB artheritis_NOUN,1
be_AUX seroquel_NOUN year_NOUN my_PRON teens_NOUN &_CCONJ stop_VERB take_VERB it_PRON quack_NOUN doc_NOUN put_VERB I_PRON back_ADV it_PRON &_CCONJ I_PRON gain_VERB month_NOUN,1
I_PRON be_AUX azathioprine_NOUN about_ADV year_NOUN it_PRON work_VERB well_ADV now_ADV humira_PROPN instead_ADV though_SCONJ which_PRON be_AUX knock_VERB I_PRON about_ADV,1
I_PRON run_VERB vyvanse_NOUN and_CCONJ redbull_NOUN so_ADV done_ADJ life_NOUN vyvance_NOUN cook_VERB my_PRON brain_NOUN stove_NOUN top_NOUN,1
ugh_SCONJ I_PRON wish_VERB my_PRON vyvanse_NOUN do_AUX not_PART make_VERB my_PRON stomach_NOUN hurt_VERB so_ADV bad_ADJ,1
go_VERB hair_NOUN salon_NOUN be_AUX no_ADV longer_ADV pleasant_ADJ experience.how_NOUN much_ADV be_AUX we_PRON cut_VERB half_NOUN it_PRON crohn_NOUN hairloss_NOUN autoimmune_NOUN disease_NOUN humira_NOUN,1
lamictal_ADJ make_NOUN you_PRON sleepy_VERB night_NOUN but_CCONJ I_PRON take_VERB it_PRON or_CCONJ so_ADV once_SCONJ you_PRON get_VERB system_NOUN you_PRON start_VERB fall_VERB asleep_ADV normally_ADV,1
effexor_NOUN withdrawl_NOUN be_AUX monster_NOUN that_PRON I_PRON have_AUX take_VERB horn_NOUN and_CCONJ be_AUX wrestl_VERB ground_NOUN time_NOUN I_PRON be_AUX win_VERB 7thdayfree_NOUN,1
ok_INTJ I_PRON be_AUX pretty_ADV sure_ADJ that_SCONJ miss_VERB dos_NOUN fluoxetine_NOUN pure_ADJ disorderliness_NOUN schedule_NOUN fail_NOUN be_AUX responsible_ADJ my_PRON jous_NOUN not_PART pain_NOUN,1
down_ADV just_ADV tiny_ADJ dose_NOUN effexor_NOUN night_NOUN now_ADV today_NOUN be_AUX not_PART too_ADV bad_ADJ term_NOUN anxiety_NOUN &_CCONJ depression_NOUN but_CCONJ irritability_NOUN woosh_INTJ way_ADV up_ADV,1
have_AUX run_VERB be_AUX taper_VERB anyway_ADV but_CCONJ this_PRON be_AUX bit_NOUN too_ADV quick_ADJ feel_VERB restless_ADJ hot_ADJ bath_NOUN and_CCONJ diazepam_NOUN time_NOUN,1
nighter_NOUN be_AUX kill_VERB I_PRON right_ADV now_ADV I_PRON hate_VERB you_PRON vyvanse_NOUN,1
cipro_NOUN be_AUX awful_ADJ make_VERB I_PRON sick_ADJ as_SCONJ dog_NOUN too_ADV,1
I_PRON be_AUX enbrel_NOUN year_NOUN have_AUX since_ADV develop_VERB problem_NOUN ataxia_INTJ wish_VERB id_NOUN never_ADV take_VERB it_PRON side_NOUN effect_VERB not_PART worth_ADJ risk_NOUN,1
I_PRON call_VERB my_PRON effexor_NOUN refill_NOUN wednesday_NOUN I_PRON be_AUX out_ADV it_PRON be_AUX sunday_PROPN and_CCONJ I_PRON can_AUX not_PART stop_VERB scream_VERB and_CCONJ cry_VERB,1
rt_NOUN my_PRON journey_NOUN dark_ADJ night_NOUN soul_NOUN be_AUX launch_VERB adverse_ADJ reaction_NOUN drug_NOUN effexor_NOUN take_VERB this_PRON,1
humira_NOUN get_VERB real_ADJ nigga_NOUN tired_ADJ,1
take_VERB someone_PRON mg_NOUN seroquel_NOUN mix_VERB it_PRON olanzapine_NOUN wk_NOUN cause_NOUN psychosis_NOUN proper_ADJ assess_NOUN be_AUX not_PART do_VERB,1
fuck_NOUN seroquel_NOUN I_PRON need_VERB to_PART be_AUX awake_ADJ,1
I_PRON would_AUX rather_ADV be_AUX effexor_NOUN that_PRON make_VERB I_PRON happy_ADJ though_SCONJ I_PRON have_VERB severe_ADJ back_NOUN pain_NOUN it_PRON sad_NOUN and_CCONJ cry_VERB reason_NOUN lexapro_NOUN,1
rt_NOUN cymbalta_NOUN withdrawal_NOUN be_AUX get_VERB top_ADJ billing_NOUN moment_NOUN however_ADV ugh_ADJ,1
prosac_NOUN reduce_VERB anxiety_NOUN human_NOUN but_CCONJ it_PRON also_ADV reduce_VERB libido_NOUN and_CCONJ cause_NOUN lethargy_NOUN,1
try_VERB to_PART distract_VERB masterchef_NOUN twitter_NOUN text_NOUN &_CCONJ candy_NOUN crush_NOUN but_CCONJ I_PRON be_AUX anxious_ADJ &_CCONJ have_VERB stomach_NOUN &_CCONJ head_NOUN pain_NOUN withdrawal_NOUN,1
want_VERB to_PART go_VERB back_ADV sleep_NOUN but_CCONJ vyvanse_NOUN be_AUX not_PART let_VERB I_PRON,1
guess_VERB what_PRON still_ADV feel_VERB weird_ADJ fuck_VERB you_PRON fuck_VERB you_PRON,1
rivaroxaban_ADJ diary_ADJ day_NOUN be_AUX begin_VERB to_PART think_VERB pain_NOUN pressure_NOUN part_NOUN body_NOUN be_AUX fluid_NOUN retention_NOUN,1
so_ADV I_PRON may_AUX be_AUX allergic_ADJ metoprolol_NOUN rash_NOUN my_PRON face_NOUN need_VERB my_PRON inhaler_NOUN daily_ADV friday_PROPN,1
great_ADJ read_VERB always_ADV I_PRON be_AUX cymbalta_NOUN day_NOUN cold_ADJ turkey_NOUN have_VERB sweats_NOUN migraine_NOUN tremor_NOUN while_SCONJ &_CCONJ day_NOUN after_ADV,1
day_NOUN rivaroxaban_ADJ diary_NOUN just_ADV take_VERB paracetamol_NOUN probabably_ADV will_AUX take_VERB minute_NOUN work_NOUN long_ADJ painful_ADJ night_NOUN ahead_ADV,1
I_PRON would_PROPN consider_VERB restart_VERB venlafaxine_NOUN today_NOUN but_CCONJ it_PRON be_AUX mess_VERB my_PRON sleep_NOUN big_ADJ time_NOUN I_PRON will_AUX go_VERB back_ADV dr_NOUN x_NOUN,1
my_PRON favourite_ADJ thing_NOUN fluoxetine_NOUN be_AUX it_PRON do_AUX not_PART work_VERB antidepressant_NOUN increase_NOUN suicidal_ADJ thought_NOUN it_PRON stop_VERB you_PRON jizzing_NOUN,1
you_PRON lucky_ADJ I_PRON have_VERB to_PART do_VERB infusion_NOUN remicade_NOUN my_PRON ra_NOUN I_PRON would_AUX happily_ADV do_VERB humera_NOUN or_CCONJ enbrel_NOUN if_SCONJ it_PRON do_AUX not_PART make_VERB I_PRON stop_VERB breathin_NOUN,1
cymbalta_NOUN certainly_ADV be_AUX addictive_ADJ &_CCONJ its_PRON fda_NOUN approve_VERB,1
pack_VERB whilst_SCONJ experience_VERB withdrawal_NOUN be_AUX pretty_ADV hellish_ADJ get_VERB to_PART keep_VERB track_NOUN my_PRON med_ADJ time_NOUN,1
victoza_NOUN I_PRON be_AUX prescribe_VERB this_PRON obesity_NOUN cause_VERB pancreatitis_NOUN and_CCONJ digestive_ADJ problem_NOUN ever_ADV since_SCONJ,1
withdrawal_NOUN,1
doc_NOUN panic_NOUN disorder_NOUN alprazolam_NOUN addictive_ADJ and_CCONJ paroxetine_NOUN sedat_NOUN psychiatry_NOUN,1
ssris_NOUN be_AUX great_ADJ I_PRON ag_NOUN not_PART work_VERB as_ADV well_ADV now_ADV thus_ADV seroquel_VERB I_PRON be_VERB also_ADV clonazepam_NOUN make_VERB I_PRON sleepy_ADV too_ADV,1
so_ADV it_PRON fuck_VERB turn_NOUN that_PRON side_NOUN effect_NOUN effexor_NOUN be_AUX loss_NOUN appetite_NOUN,1
try_VERB lithium_NOUN &_CCONJ depakote_NOUN be_AUX read_VERB it_PRON be_AUX suggest_VERB but_CCONJ have_VERB such_ADJ nightmare_NOUN quetiapine_NOUN be_AUX scared_ADJ to_PART try_VERB,1
week_NOUN I_PRON officially_ADV stop_VERB take_VERB my_PRON quetiapine_NOUN I_PRON be_AUX happy_ADJ to_PART be_AUX able_ADJ to_PART have_VERB life_NOUN again_ADV and_CCONJ not_ADV sleep_VERB hour_NOUN,1
lamotrigine_VERB cause_VERB johnson_NOUN syndrome_NOUN,1
I_PRON have_AUX be_AUX amisulpride_NOUN but_CCONJ only_ADV few_ADJ day_NOUN I_PRON could_AUX not_PART tolerate_VERB nausea_NOUN and_CCONJ akathisia_NOUN olanzapine_PRON I_PRON can_AUX cope_VERB,1
do_AUX anyone_PRON happen_VERB to_PART know_VERB if_SCONJ lamictal_NOUN cause_VERB you_PRON to_PART feel_VERB hot_ADJ cantstopsweat_NOUN,1
also_ADV meth_NOUN mouth_NOUN be_AUX really_ADV poverty_ADJ mouth_NOUN you_PRON do_AUX not_PART care_VERB when_ADV people_NOUN take_VERB it_PRON adhd_NOUN nor_CCONJ prozac_NOUN similarly_ADJ dry_NOUN mouth_NOUN,1
lucidity_NOUN rn_NOUN be_AUX probably_ADV m_VERB 's_PART fault_NOUN my_PRON luck_NOUN probably_ADV klonopin_ADV and_CCONJ not_PART seroquel_VERB,1
I_PRON have_VERB to_PART taper_VERB myself_PRON I_PRON think_VERB seroquel_NOUN give_VERB I_PRON last_VERB sleep_NOUN paralysis_NOUN I_PRON have_AUX have_VERB it_PRON ever_ADV since_ADV,1
I_PRON be_AUX never_ADV go_VERB to_PART pack_VERB it_PRON in_SCONJ I_PRON know_VERB I_PRON be_AUX addict_VERB nicotine_NOUN my_PRON vein_NOUN it_PRON flow_VERB,1
I_PRON be_AUX and_CCONJ I_PRON think_VERB my_PRON body_NOUN would_AUX be_AUX asleep_ADV if_SCONJ I_PRON let_VERB it_PRON,1
I_PRON use_VERB to_PART take_VERB trazodone_NOUN make_VERB I_PRON sleep_VERB dayysss_NOUN,1
I_PRON do_AUX not_PART have_VERB side_NOUN effect_NOUN when_ADV I_PRON start_VERB take_VERB cymbalta_NOUN about_ADV mt_NOUN have_VERB to_PART stop_VERB because_SCONJ it_PRON raise_VERB my_PRON blood_NOUN pressure_NOUN,1
joe_NOUN be_AUX pristiq_NOUN and_CCONJ he_PRON get_VERB weird_ADJ brain_NOUN zap_NOUN thing_NOUN too_ADV,1
oh_INTJ i_PRON hate_VERB that_PRON I_PRON use_VERB to_PART be_AUX citalopram_NOUN it_PRON stop_VERB work_VERB eventually_ADV sometimes_ADV I_PRON have_VERB to_PART up_VERB my_PRON effexor_NOUN dose_VERB temporarily_ADV,1
so_ADV glad_ADJ to_PART have_VERB just_ADV finish_VERB course_NOUN cipro_NOUN finger_NOUN cross_VERB I_PRON can_AUX stay_VERB nausea_NOUN induce_VERB med_NOUN next_ADJ little_ADJ while_NOUN,1
I_PRON just_ADV have_VERB look_NOUN buddy_NOUN and_CCONJ my_PRON medication_NOUN seroquel_NOUN do_VERB affect_ADJ tolerance_NOUN sun_NOUN,1
day_NOUN rivaroxaban_ADJ diary_NOUN still_ADV wait_VERB doctor_NOUN to_PART phine_VERB I_PRON around_ADV lunchtime_NOUN take_VERB more_ADJ paracetamol_NOUN to_PART dull_VERB ach_NOUN,1
I_PRON can_AUX not_PART wait_VERB until_SCONJ I_PRON get_VERB paxil_NOUN because_SCONJ that_PRON be_AUX what_PRON be_AUX probably_ADV make_VERB my_PRON face_NOUN break_VERB,1
also_ADV lamotrigine_ADJ dose_NOUN feel_VERB bit_NOUN high_ADJ too_ADV now_ADV o_NOUN be_AUX leave_VERB my_PRON system_NOUN will_AUX have_VERB to_PART adjust_VERB that_PRON as_ADV well_ADV or_CCONJ I_PRON will_AUX not_PART sleep_VERB sigh_INTJ,1
whilst_SCONJ most_ADJ kid_NOUN ask_VERB santa_NOUN xma_NOUN present_NOUN I_PRON be_AUX can_AUX we_PRON reduce_VERB my_PRON quetiapine_NOUN intake_NOUN I_PRON need_VERB to_PART get_VERB bed_NOUN,1
I_PRON would_AUX gladly_ADV trade_VERB mtx_NOUN headache_NOUN humira_NOUN but_CCONJ month_NOUN I_PRON still_ADV do_AUX not_PART have_VERB prescription_NOUN I_PRON function_VERB vitamin_NOUN &_CCONJ motrin_NOUN,1
benzo_NOUN do_AUX not_PART work_VERB I_PRON &_CCONJ I_PRON have_AUX have_VERB cracker_NOUN panic_NOUN attack_NOUN seroquel_NOUN listen_VERB people_NOUN chat_VERB podcast_NOUN help_VERB I_PRON,1
I_PRON be_AUX sure_ADJ it_PRON help_VERB that_SCONJ you_PRON be_AUX so_ADV active_ADJ I_PRON do_AUX eventually_ADV lose_VERB my_PRON olanzapine_ADJ lb_NOUN so_ADV there_PRON be_VERB hope_NOUN,1
act_VERB now_ADV and_CCONJ get_VERB we_PRON deluxe_NOUN cyde_NOUN fx_NOUN set_NOUN absolutely_ADV free_ADJ experience_NOUN lucid_AUX dream_VERB and_CCONJ sleep_VERB paralysis_NOUN never_ADV before_ADV quetiapine_NOUN,1
I_PRON just_ADV find_VERB that_SCONJ dude_NOUN my_PRON friend_NOUN 's_PART family_NOUN be_AUX coma_NOUN drug_NOUN I_PRON be_AUX prescribe_ADJ,1
rivaroxaban_ADJ diary_NOUN day_NOUN pain_NOUN ease_VERB time_NOUN do_AUX not_PART take_VERB losartan_ADJ yesterday_NOUN will_AUX get_VERB bp_ADV and_CCONJ hopefully_ADV inr_ADV check_VERB today_NOUN,1
day_NOUN I_PRON take_VERB vyvanse_NOUN I_PRON sleep_VERB less_ADV next_ADJ night_NOUN,1
I_PRON have_AUX not_PART have_VERB orgasm_NOUN long_ADJ time_NOUN wtf_NOUN paxil_NOUN,1
so_ADV I_PRON take_VERB vyvanse_NOUN morning_NOUN I_PRON think_VERB I_PRON be_AUX about_ADV to_PART have_VERB heart_NOUN attack_NOUN,1
day_NOUN rivaroxaban_ADJ diary_NOUN still_ADV residual_ADJ ach_NOUN and_CCONJ pain_NOUN only_ADV have_VERB paracetamol_NOUN today_NOUN,1
I_PRON be_AUX and_CCONJ gain_VERB lb_NOUN wall_NOUN so_ADV I_PRON be_AUX not_PART even_ADV trye_VERB they_PRON give_VERB I_PRON abilify_ADV cause_VERB it_PRON not_PART suppose_VERB,1
promethazine_VERB codein_NOUN tessalon_NOUN pearl_NOUN &_CCONJ trazodone_NOUN I_PRON be_AUX not_PART coughe_VERB anymore_ADV but_CCONJ I_PRON be_AUX even_ADV more_ADV exhausted_ADJ,1
day_NOUN rivaroxaban_ADJ diary_NOUN think_VERB rvxbn_ADJ nowq_NOUN my_PRON body_NOUN but_CCONJ losartan_NOUN last_ADJ mg_NOUN tablet_NOUN take_VERB day_NOUN ago_ADV remain_VERB still_ADV ach_ADV,1
although_SCONJ take_VERB it_PRON now_ADV would_AUX run_VERB counter_NOUN my_PRON current_ADJ food_NOUN seroquel_NOUN rl_NOUN philosophy_NOUN,1
to_PART be_AUX honest_ADJ I_PRON have_AUX have_VERB worse_ADJ I_PRON be_AUX convince_VERB there_PRON be_VERB plot_NOUN to_PART steal_VERB my_PRON thought_NOUN,1
yikes_INTJ I_PRON can_AUX usually_ADV fight_VERB adderall_NOUN vyvanse_NOUN dehydration_NOUN water_NOUN but_CCONJ it_PRON be_AUX trickier_NOUN when_ADV you_PRON be_AUX drink_VERB you_PRON stimulant_NOUN,1
forget_VERB to_PART take_VERB med_NOUN then_ADV have_VERB day_NOUN fee_VERB absolute_ADJ shit_NOUN shit_NOUN,1
thank_VERB you_PRON it_PRON do_AUX not_PART even_ADV fuck_VERB work_NOUN I_PRON go_VERB back_ADV but_CCONJ now_ADV will_AUX never_ADV have_VERB orgasm_NOUN my_PRON life_NOUN,1
stop_VERB seroquel_NOUN month_NOUN as_SCONJ it_PRON cause_VERB terrible_ADJ side_NOUN effect_NOUN have_VERB to_PART start_VERB back_ADV up_ADV or_CCONJ lose_VERB my_PRON job_NOUN hotflash_NOUN be_AUX sooo_ADV fun_ADJ thisismylife_NOUN,1
seroquel_NOUN have_AUX be_AUX give_VERB I_PRON seriously_ADV fuck_VERB dream_NOUN,1
so_ADV unfair_ADJ I_PRON never_ADV get_VERB good_ADJ side_NOUN effect_NOUN med_NOUN ativan_NOUN seroquel_NOUN &_CCONJ ambien_ADV xr_ADV make_VERB I_PRON feel_VERB so_ADV drink_NOUN I_PRON can_AUX not_PART really_ADV walk_VERB &_CCONJ I_PRON be_AUX nauseate_VERB,1
maybe_ADV I_PRON be_AUX allergic_ADJ to_PART paxil_VERB because_SCONJ it_PRON do_AUX not_PART say_VERB anything_PRON about_SCONJ make_VERB you_PRON face_NOUN break_VERB,1
why_ADV not_PART to_PART take_VERB vyvanse_NOUN late_ADV day_NOUN I_PRON just_ADV clean_VERB my_PRON entire_ADJ kitchen_NOUN it_PRON be_AUX am_NOUN addproblem_NOUN,1
my_PRON dream_NOUN become_VERB vivider_ADV I_PRON think_VERB effexor_NOUN bpdchat_PRON,1
yea_INTJ still_ADV vampire_NOUN as_ADV still_ADV wbu_NOUN,1
end_NOUN most_ADJ work_VERB day_NOUN I_PRON still_ADV have_VERB to_PART nap_VERB load_NOUN just_ADV to_PART get_VERB week_NOUN day_NOUN better_ADJ other_NOUN enbrel_NOUN,1
paxil_NOUN make_VERB I_PRON pee_NOUN so_ADV often_ADV omg_ADV sorrynotsorry_ADJ,1
amateur_PRON porn_NOUN tips_NOUN take_VERB vyvanse_NOUN hour_NOUN continuous_ADJ shitting_NOUN you_PRON will_AUX be_AUX ready_ADJ anal_ADJ embarrassing_ADJ poo_NOUN accident_NOUN,1
panic_NOUN attack_VERB because_SCONJ you_PRON cant_VERB find_VERB you_PRON effexor_NOUN and_CCONJ know_VERB withdrawal_NOUN will_AUX set_VERB momentarily_ADV,1
rt_NOUN I_PRON do_AUX not_PART know_VERB one_NOUN but_CCONJ metho_PRON make_VERB I_PRON sick_ADJ everyday_NOUN I_PRON take_VERB it_PRON I_PRON have_VERB to_PART stop_VERB enbrel_NOUN have_AUX work_VERB wonder_NOUN m_PROPN,1
I_PRON be_AUX only_ADV mg_NOUN and_CCONJ be_AUX recently_ADV switch_VERB mg_NOUN weight_NOUN it_PRON be_AUX still_ADV work_VERB enbrel_NOUN though_ADV,1
ugh_ADJ sorry_ADJ effexor_NOUN be_AUX not_PART make_VERB I_PRON feel_VERB so_ADV awesome_ADJ post_VERB puck_NOUN 's_PART stuff_NOUN tonight_NOUN though_ADV,1
when_ADV I_PRON do_VERB humira_NOUN my_PRON crohn'_NOUN it_PRON feel_VERB like_SCONJ acid_ADJ hubby_ADJ have_VERB to_PART shoot_VERB I_PRON make_VERB my_PRON lupus_NOUN flare_VERB too_ADV,1
vyvanse_NOUN be_AUX keep_VERB I_PRON tho_NOUN but_CCONJ I_PRON want_VERB to_PART sleep_VERB,1
last_ADJ night_NOUN I_PRON be_AUX mermaid_NOUN and_CCONJ then_ADV wizard_NOUN who_PRON have_VERB to_PART save_VERB world_NOUN while_SCONJ be_AUX hunt_VERB japanese_NOUN err_NOUN thank_VERB you_PRON,1
use_VERB to_PART be_AUX they_PRON justaddanother_ADV worst_ADJ be_AUX psychotic_ADJ episode_NOUN when_ADV start_VERB paxil_NOUN but_CCONJ my_PRON fav_NOUN,1
y_NOUN sickle_NOUN cell_NOUN anemia_NOUN and_CCONJ take_VERB present_NOUN priapism_NOUN what_PRON be_AUX cause_NOUN,1
rt_NOUN hungover_NOUN shakes_NOUN shakes_NOUN coffee_NOUN recipe_NOUN success_NOUN,1
levofloxacin_NOUN get_VERB I_PRON feel_VERB sick_ADJ my_PRON stomach_NOUN ugh_ADJ,1
I_PRON always_ADV plan_VERB on_SCONJ eat_VERB breakfast_NOUN and_CCONJ then_ADV I_PRON wake_VERB &_CCONJ take_VERB my_PRON vyvanse_NOUN vyvanseproblem_NOUN,1
I_PRON have_AUX get_VERB to_PART stop_VERB take_VERB my_PRON vyvanse_NOUN so_ADV late_ADV nosleep_ADJ addproblem_NOUN,1
it_PRON be_AUX very_ADV tough_ADJ I_PRON understand_VERB &_CCONJ you_PRON have_VERB my_PRON full_ADJ sympathy_NOUN how_ADV do_AUX you_PRON find_VERB cymbalof_NOUN withdrawal_NOUN,1
I_PRON do_VERB baclofen_NOUN which_PRON help_VERB incontinent_ADJ urge_NOUN but_CCONJ do_AUX not_PART think_VERB it_PRON be_AUX good_ADJ bowel_NOUN very_ADV personal_ADJ but_CCONJ wtf_NOUN anyone_PRON have_VERB insight_NOUN I_PRON,1
shout_VERB out_ADV to_PART seroquel_VERB for_SCONJ give_VERB I_PRON that_SCONJ bless_VERB 17h_ADJ sleep_NOUN tho_NOUN,1
pop_VERB vyvanse_NOUN I_PRON be_AUX sweatin_VERB schoollife_NOUN,1
but_NOUN you_PRON do_AUX not_PART want_VERB to_PART miss_VERB no_INTJ no_INTJ it_PRON make_VERB I_PRON so_ADV wonky_ADV miss_VERB day_NOUN ouch_ADV,1
oh_INTJ delay_ADJ reaction_NOUN humira_NOUN injection_NOUN -my_ADJ hip_NOUN joint_NOUN just_ADV start_VERB hurte_VERB haha_INTJ,1
not_PART to_PART mention_VERB thousand_NOUN people_NOUN online_ADV who_PRON say_VERB they_PRON have_AUX stack_VERB weight_NOUN to_SCONJ take_VERB seroquel_NOUN,1
throbb_VERB headache_PRON from_SCONJ not_ADV have_VERB my_PRON pill_NOUN pill_NOUN leave_ADJ I_PRON need_VERB to_PART save_VERB this_PRON suck_VERB paroxetine_NOUN socialanxiety_NOUN,1
